"season_contestant_id","contestant_id","episode_id","season_id","franchise_id","episode_num","contestant","outcome","detailed_outcome"
"F14S02C01","Q346","F14S02E06","F14S02","F14",6,"A'Whora","LOW","LOW"
"F14S02C01","Q346","F14S02E07","F14S02","F14",7,"A'Whora","WIN","WIN"
"F14S02C01","Q346","F14S02E08","F14S02","F14",8,"A'Whora","ELIM","ELIM"
"F14S02C01","Q346","F14S02E10","F14S02","F14",10,"A'Whora","GUEST","GUEST"
"F14S02C09","Q354","F14S02E01","F14S02","F14",1,"Sister Sister","LOW","LOW"
"F14S02C09","Q354","F14S02E02","F14S02","F14",2,"Sister Sister","SAFE","SAFE"
"F14S02C09","Q354","F14S02E03","F14S02","F14",3,"Sister Sister","HIGH","HIGH"
"F14S02C09","Q354","F14S02E04","F14S02","F14",4,"Sister Sister","BTM","BTM2"
"F14S02C09","Q354","F14S02E05","F14S02","F14",5,"Sister Sister","LOW","LOW"
"F14S02C09","Q354","F14S02E06","F14S02","F14",6,"Sister Sister","SAFE","SAFE"
"F14S02C09","Q354","F14S02E07","F14S02","F14",7,"Sister Sister","ELIM","ELIMMiniChall.Winner"
"F14S02C09","Q354","F14S02E10","F14S02","F14",10,"Sister Sister","GUEST","GUEST"
"F14S02C11","Q356","F14S02E01","F14S02","F14",1,"Tia Kofi","SAFE","SAFE"
"F14S02C11","Q356","F14S02E02","F14S02","F14",2,"Tia Kofi","HIGH","HIGHMiniChall.Winner"
"F14S02C11","Q356","F14S02E03","F14S02","F14",3,"Tia Kofi","BTM","BTM2"
"F14S02C11","Q356","F14S02E04","F14S02","F14",4,"Tia Kofi","SAFE","SAFE"
"F14S02C11","Q356","F14S02E05","F14S02","F14",5,"Tia Kofi","BTM","BTM2"
"F14S02C11","Q356","F14S02E06","F14S02","F14",6,"Tia Kofi","ELIM","ELIM"
"F14S02C11","Q356","F14S02E10","F14S02","F14",10,"Tia Kofi","GUEST","GUEST"
"F14S02C07","Q352","F14S02E01","F14S02","F14",1,"Joe Black","ELIM","ELIM"
"F14S02C07","Q352","F14S02E05","F14S02","F14",5,"Joe Black","ELIM","RTRN+ELIMTeamCaptain"
"F14S02C07","Q352","F14S02E10","F14S02","F14",10,"Joe Black","GUEST","GUEST"
"F14S02C12","Q357","F14S02E01","F14S02","F14",1,"Veronica Green","SAFE","SAFE"
"F14S02C12","Q357","F14S02E02","F14S02","F14",2,"Veronica Green","WIN","WIN"
"F14S02C12","Q357","F14S02E03","F14S02","F14",3,"Veronica Green","HIGH","HIGHMiniChall.Winner"
"F14S02C12","Q357","F14S02E04","F14S02","F14",4,"Veronica Green","LOW","LOW"
"F14S02C12","Q357","F14S02E05","F14S02","F14",5,"Veronica Green","DEPT","DEPT"
"F14S02C12","Q357","F14S02E10","F14S02","F14",10,"Veronica Green","GUEST","GUEST"
"F14S02C06","Q351","F14S02E01","F14S02","F14",1,"Ginny Lemon","SAFE","SAFE"
"F14S02C06","Q351","F14S02E02","F14S02","F14",2,"Ginny Lemon","SAFE","SAFE"
"F14S02C06","Q351","F14S02E03","F14S02","F14",3,"Ginny Lemon","LOW","LOW"
"F14S02C06","Q351","F14S02E04","F14S02","F14",4,"Ginny Lemon","BTM","BTM2+QUIT"
"F14S02C06","Q351","F14S02E10","F14S02","F14",10,"Ginny Lemon","GUEST","GUEST"
"F14S02C02","Q347","F14S02E01","F14S02","F14",1,"Asttina Mandella","WIN","WIN"
"F14S02C02","Q347","F14S02E02","F14S02","F14",2,"Asttina Mandella","SAFE","SAFE"
"F14S02C02","Q347","F14S02E03","F14S02","F14",3,"Asttina Mandella","ELIM","ELIM"
"F14S02C02","Q347","F14S02E05","F14S02","F14",5,"Asttina Mandella","OUT","OUT"
"F14S02C02","Q347","F14S02E10","F14S02","F14",10,"Asttina Mandella","GUEST","GUEST"
"F14S02C04","Q349","F14S02E01","F14S02","F14",1,"Cherry Valentine","SAFE","SAFE"
"F14S02C04","Q349","F14S02E02","F14S02","F14",2,"Cherry Valentine","ELIM","ELIM"
"F14S02C04","Q349","F14S02E05","F14S02","F14",5,"Cherry Valentine","OUT","OUT"
"F14S02C04","Q349","F14S02E10","F14S02","F14",10,"Cherry Valentine","GUEST","GUEST"
"F14S03C07","Q394","F14S03E01","F14S03","F14",1,"Krystal Versace","WIN","WIN"
"F14S03C07","Q394","F14S03E02","F14S03","F14",2,"Krystal Versace","WIN","WIN"
"F14S03C07","Q394","F14S03E03","F14S03","F14",3,"Krystal Versace","HIGH","HIGH"
"F14S03C07","Q394","F14S03E04","F14S03","F14",4,"Krystal Versace","SAFE","SAFE"
"F14S03C07","Q394","F14S03E05","F14S03","F14",5,"Krystal Versace","SAFE","SAFETeamCaptain"
"F14S03C07","Q394","F14S03E06","F14S03","F14",6,"Krystal Versace","LOW","LOW"
"F14S03C07","Q394","F14S03E07","F14S03","F14",7,"Krystal Versace","HIGH","HIGH"
"F14S03C07","Q394","F14S03E08","F14S03","F14",8,"Krystal Versace","HIGH","HIGH"
"F14S03C07","Q394","F14S03E09","F14S03","F14",9,"Krystal Versace","BTM","BTM2"
"F14S03C07","Q394","F14S03E10","F14S03","F14",10,"Krystal Versace","WIN","WINNER"
"F14S03C05","Q392","F14S03E01","F14S03","F14",1,"Ella Vaday","SAFE","SAFE"
"F14S03C05","Q392","F14S03E02","F14S03","F14",2,"Ella Vaday","SAFE","SAFE"
"F14S03C05","Q392","F14S03E03","F14S03","F14",3,"Ella Vaday","HIGH","HIGH"
"F14S03C05","Q392","F14S03E04","F14S03","F14",4,"Ella Vaday","WIN","WIN"
"F14S03C05","Q392","F14S03E05","F14S03","F14",5,"Ella Vaday","SAFE","SAFE"
"F14S03C05","Q392","F14S03E06","F14S03","F14",6,"Ella Vaday","WIN","WIN"
"F14S03C05","Q392","F14S03E07","F14S03","F14",7,"Ella Vaday","HIGH","HIGH"
"F14S03C05","Q392","F14S03E08","F14S03","F14",8,"Ella Vaday","WIN","WIN"
"F14S03C05","Q392","F14S03E09","F14S03","F14",9,"Ella Vaday","WIN","WIN"
"F14S03C05","Q392","F14S03E10","F14S03","F14",10,"Ella Vaday","RUNNERUP","RUNNERUP"
"F14S03C06","Q393","F14S03E01","F14S03","F14",1,"Kitty Scott-Claus","SAFE","SAFE"
"F14S03C06","Q393","F14S03E02","F14S03","F14",2,"Kitty Scott-Claus","HIGH","HIGH"
"F14S03C06","Q393","F14S03E03","F14S03","F14",3,"Kitty Scott-Claus","SAFE","SAFE"
"F14S03C06","Q393","F14S03E04","F14S03","F14",4,"Kitty Scott-Claus","SAFE","SAFE"
"F14S03C06","Q393","F14S03E05","F14S03","F14",5,"Kitty Scott-Claus","SAFE","SAFE"
"F14S03C06","Q393","F14S03E06","F14S03","F14",6,"Kitty Scott-Claus","HIGH","HIGH"
"F14S03C06","Q393","F14S03E07","F14S03","F14",7,"Kitty Scott-Claus","WIN","WIN"
"F14S03C06","Q393","F14S03E08","F14S03","F14",8,"Kitty Scott-Claus","WIN","WIN"
"F14S03C06","Q393","F14S03E09","F14S03","F14",9,"Kitty Scott-Claus","HIGH","HIGH"
"F14S03C06","Q393","F14S03E10","F14S03","F14",10,"Kitty Scott-Claus","RUNNERUP","RUNNERUP"
"F14S03C10","Q397","F14S03E01","F14S03","F14",1,"Vanity Milan","SAFE","SAFE"
"F14S03C10","Q397","F14S03E02","F14S03","F14",2,"Vanity Milan","BTM","BTM2"
"F14S03C10","Q397","F14S03E03","F14S03","F14",3,"Vanity Milan","BTM","BTM2"
"F14S03C10","Q397","F14S03E04","F14S03","F14",4,"Vanity Milan","WIN","WINTeamCaptain"
"F14S03C10","Q397","F14S03E05","F14S03","F14",5,"Vanity Milan","LOW","LOW"
"F14S03C10","Q397","F14S03E06","F14S03","F14",6,"Vanity Milan","SAFE","SAFE"
"F14S03C10","Q397","F14S03E07","F14S03","F14",7,"Vanity Milan","BTM","BTM2"
"F14S03C10","Q397","F14S03E08","F14S03","F14",8,"Vanity Milan","HIGH","HIGH"
"F14S03C10","Q397","F14S03E09","F14S03","F14",9,"Vanity Milan","ELIM","ELIM"
"F14S03C10","Q397","F14S03E10","F14S03","F14",10,"Vanity Milan","GUEST","GUEST"
"F14S03C09","Q396","F14S03E01","F14S03","F14",1,"Scarlett Harlett","HIGH","HIGH"
"F14S03C09","Q396","F14S03E02","F14S03","F14",2,"Scarlett Harlett","SAFE","SAFE"
"F14S03C09","Q396","F14S03E03","F14S03","F14",3,"Scarlett Harlett","WIN","WINMiniChall.Winner"
"F14S03C09","Q396","F14S03E04","F14S03","F14",4,"Scarlett Harlett","BTM","BTM2TeamCaptain"
"F14S03C09","Q396","F14S03E05","F14S03","F14",5,"Scarlett Harlett","BTM","BTM2TeamCaptain"
"F14S03C09","Q396","F14S03E06","F14S03","F14",6,"Scarlett Harlett","SAFE","SAFE"
"F14S03C09","Q396","F14S03E07","F14S03","F14",7,"Scarlett Harlett","ELIM","ELIM"
"F14S03C09","Q396","F14S03E09","F14S03","F14",9,"Scarlett Harlett","GUEST","GUEST"
"F14S03C09","Q396","F14S03E10","F14S03","F14",10,"Scarlett Harlett","GUEST","GUEST"
"F14S03C03","Q390","F14S03E01","F14S03","F14",1,"Choriza May","SAFE","SAFE"
"F14S03C03","Q390","F14S03E02","F14S03","F14",2,"Choriza May","SAFE","SAFE"
"F14S03C03","Q390","F14S03E03","F14S03","F14",3,"Choriza May","LOW","LOW"
"F14S03C03","Q390","F14S03E04","F14S03","F14",4,"Choriza May","WIN","WIN"
"F14S03C03","Q390","F14S03E05","F14S03","F14",5,"Choriza May","SAFE","SAFE"
"F14S03C03","Q390","F14S03E06","F14S03","F14",6,"Choriza May","ELIM","ELIMMiniChall.Winner"
"F14S03C03","Q390","F14S03E09","F14S03","F14",9,"Choriza May","GUEST","GUEST"
"F14S03C03","Q390","F14S03E10","F14S03","F14",10,"Choriza May","GUEST","GUEST"
"F14S03C08","Q395","F14S03E01","F14S03","F14",1,"River Medway","LOW","LOW"
"F14S03C08","Q395","F14S03E02","F14S03","F14",2,"River Medway","SAFE","SAFE"
"F14S03C08","Q395","F14S03E03","F14S03","F14",3,"River Medway","SAFE","SAFE"
"F14S03C08","Q395","F14S03E04","F14S03","F14",4,"River Medway","WIN","WIN"
"F14S03C08","Q395","F14S03E05","F14S03","F14",5,"River Medway","SAFE","SAFE"
"F14S03C08","Q395","F14S03E06","F14S03","F14",6,"River Medway","ELIM","ELIM"
"F14S03C08","Q395","F14S03E09","F14S03","F14",9,"River Medway","GUEST","GUEST"
"F14S03C08","Q395","F14S03E10","F14S03","F14",10,"River Medway","GUEST","GUEST"
"F14S03C02","Q389","F14S03E01","F14S03","F14",1,"Charity Kase","SAFE","SAFE"
"F14S03C02","Q389","F14S03E02","F14S03","F14",2,"Charity Kase","LOW","LOW"
"F14S03C02","Q389","F14S03E03","F14S03","F14",3,"Charity Kase","SAFE","SAFE"
"F14S03C02","Q389","F14S03E04","F14S03","F14",4,"Charity Kase","BTM","BTM2"
"F14S03C02","Q389","F14S03E05","F14S03","F14",5,"Charity Kase","ELIM","ELIM"
"F14S03C02","Q389","F14S03E09","F14S03","F14",9,"Charity Kase","GUEST","GUEST"
"F14S03C02","Q389","F14S03E10","F14S03","F14",10,"Charity Kase","GUEST","GUEST"
"F14S03C11","Q357","F14S03E01","F14S03","F14",1,"Veronica Green","SAFE","SAFE"
"F14S03C11","Q357","F14S03E02","F14S03","F14",2,"Veronica Green","HIGH","HIGH"
"F14S03C11","Q357","F14S03E03","F14S03","F14",3,"Veronica Green","ELIM","ELIM"
"F14S03C11","Q357","F14S03E09","F14S03","F14",9,"Veronica Green","GUEST","GUEST"
"F14S03C11","Q357","F14S03E10","F14S03","F14",10,"Veronica Green","GUEST","GUEST"
"F14S03C12","Q398","F14S03E01","F14S03","F14",1,"Victoria Scone","TOP2","TOP2"
"F14S03C12","Q398","F14S03E02","F14S03","F14",2,"Victoria Scone","SAFE","SAFE"
"F14S03C12","Q398","F14S03E03","F14S03","F14",3,"Victoria Scone","DEPT","DEPT"
"F14S03C12","Q398","F14S03E09","F14S03","F14",9,"Victoria Scone","GUEST","GUEST"
"F14S03C12","Q398","F14S03E10","F14S03","F14",10,"Victoria Scone","GUEST","GUEST"
"F14S03C04","Q391","F14S03E01","F14S03","F14",1,"Elektra Fence","BTM","BTM2"
"F14S03C04","Q391","F14S03E02","F14S03","F14",2,"Elektra Fence","ELIM","ELIM"
"F14S03C04","Q391","F14S03E09","F14S03","F14",9,"Elektra Fence","GUEST","GUEST"
"F14S03C04","Q391","F14S03E10","F14S03","F14",10,"Elektra Fence","GUEST","GUEST"
"F14S03C01","Q388","F14S03E01","F14S03","F14",1,"Anubis","ELIM","ELIM"
"F14S03C01","Q388","F14S03E09","F14S03","F14",9,"Anubis","GUEST","GUEST"
"F14S03C01","Q388","F14S03E10","F14S03","F14",10,"Anubis","GUEST","GUEST"
"F15S01C09","Q319","F15S01E01","F15S01","F15",1,"Priyanka","SAFE","SAFE"
"F15S01C09","Q319","F15S01E02","F15S01","F15",2,"Priyanka","HIGH","HIGH"
"F15S01C09","Q319","F15S01E03","F15S01","F15",3,"Priyanka","WIN","WINTeamCaptain"
"F15S01C09","Q319","F15S01E04","F15S01","F15",4,"Priyanka","SAFE","SAFE"
"F15S01C09","Q319","F15S01E05","F15S01","F15",5,"Priyanka","BTM","BTM2"
"F15S01C09","Q319","F15S01E06","F15S01","F15",6,"Priyanka","SAFE","SAFE"
"F15S01C09","Q319","F15S01E07","F15S01","F15",7,"Priyanka","BTM","BTM2"
"F15S01C09","Q319","F15S01E08","F15S01","F15",8,"Priyanka","WIN","WIN"
"F15S01C09","Q319","F15S01E09","F15S01","F15",9,"Priyanka","SAFE","SAFE"
"F15S01C09","Q319","F15S01E10","F15S01","F15",10,"Priyanka","WIN","WINNER"
"F15S01C10","Q320","F15S01E01","F15S01","F15",1,"Rita Baga","WIN","WIN"
"F15S01C10","Q320","F15S01E02","F15S01","F15",2,"Rita Baga","SAFE","SAFE"
"F15S01C10","Q320","F15S01E03","F15S01","F15",3,"Rita Baga","SAFE","SAFE"
"F15S01C10","Q320","F15S01E04","F15S01","F15",4,"Rita Baga","WIN","WIN"
"F15S01C10","Q320","F15S01E05","F15S01","F15",5,"Rita Baga","HIGH","HIGH"
"F15S01C10","Q320","F15S01E06","F15S01","F15",6,"Rita Baga","WIN","WIN"
"F15S01C10","Q320","F15S01E07","F15S01","F15",7,"Rita Baga","SAFE","SAFE"
"F15S01C10","Q320","F15S01E08","F15S01","F15",8,"Rita Baga","BTM","BTM2"
"F15S01C10","Q320","F15S01E09","F15S01","F15",9,"Rita Baga","BTM","BTM2MiniChall.Winner"
"F15S01C10","Q320","F15S01E10","F15S01","F15",10,"Rita Baga","RUNNERUP","RUNNERUP"
"F15S01C11","Q321","F15S01E01","F15S01","F15",1,"Scarlett Bo Bo","SAFE","SAFE"
"F15S01C11","Q321","F15S01E02","F15S01","F15",2,"Scarlett Bo Bo","SAFE","SAFE"
"F15S01C11","Q321","F15S01E03","F15S01","F15",3,"Scarlett Bo Bo","HIGH","HIGH"
"F15S01C11","Q321","F15S01E04","F15S01","F15",4,"Scarlett Bo Bo","HIGH","HIGHTEAM"
"F15S01C11","Q321","F15S01E05","F15S01","F15",5,"Scarlett Bo Bo","SAFE","SAFE"
"F15S01C11","Q321","F15S01E06","F15S01","F15",6,"Scarlett Bo Bo","HIGH","HIGH"
"F15S01C11","Q321","F15S01E07","F15S01","F15",7,"Scarlett Bo Bo","HIGH","HIGH"
"F15S01C11","Q321","F15S01E08","F15S01","F15",8,"Scarlett Bo Bo","HIGH","HIGHMiniChall.Winner"
"F15S01C11","Q321","F15S01E09","F15S01","F15",9,"Scarlett Bo Bo","WIN","WIN"
"F15S01C11","Q321","F15S01E10","F15S01","F15",10,"Scarlett Bo Bo","RUNNERUP","RUNNERUP"
"F15S01C04","Q314","F15S01E01","F15S01","F15",1,"Jimbo","HIGH","HIGH"
"F15S01C04","Q314","F15S01E02","F15S01","F15",2,"Jimbo","HIGH","HIGH"
"F15S01C04","Q314","F15S01E03","F15S01","F15",3,"Jimbo","SAFE","SAFE"
"F15S01C04","Q314","F15S01E04","F15S01","F15",4,"Jimbo","LOW","LOWMiniChall.Winner"
"F15S01C04","Q314","F15S01E05","F15S01","F15",5,"Jimbo","WIN","WIN"
"F15S01C04","Q314","F15S01E06","F15S01","F15",6,"Jimbo","HIGH","HIGH"
"F15S01C04","Q314","F15S01E07","F15S01","F15",7,"Jimbo","LOW","LOW"
"F15S01C04","Q314","F15S01E08","F15S01","F15",8,"Jimbo","SAFE","SAFE"
"F15S01C04","Q314","F15S01E09","F15S01","F15",9,"Jimbo","ELIM","ELIM"
"F15S01C04","Q314","F15S01E10","F15S01","F15",10,"Jimbo","GUEST","GUEST"
"F15S01C08","Q318","F15S01E01","F15S01","F15",1,"Lemon","BTM","BTM2"
"F15S01C08","Q318","F15S01E02","F15S01","F15",2,"Lemon","WIN","WIN"
"F15S01C08","Q318","F15S01E03","F15S01","F15",3,"Lemon","SAFE","SAFETeamCaptain"
"F15S01C08","Q318","F15S01E04","F15S01","F15",4,"Lemon","SAFE","SAFE"
"F15S01C08","Q318","F15S01E05","F15S01","F15",5,"Lemon","HIGH","HIGHMiniChall.Winner"
"F15S01C08","Q318","F15S01E06","F15S01","F15",6,"Lemon","LOW","LOWMiniChall.Winner"
"F15S01C08","Q318","F15S01E07","F15S01","F15",7,"Lemon","WIN","WIN"
"F15S01C08","Q318","F15S01E08","F15S01","F15",8,"Lemon","ELIM","ELIM"
"F15S01C08","Q318","F15S01E10","F15S01","F15",10,"Lemon","GUEST","GUEST"
"F15S01C03","Q313","F15S01E01","F15S01","F15",1,"Ilona Verley","SAFE","SAFE"
"F15S01C03","Q313","F15S01E02","F15S01","F15",2,"Ilona Verley","SAFE","SAFE"
"F15S01C03","Q313","F15S01E03","F15S01","F15",3,"Ilona Verley","LOW","LOW"
"F15S01C03","Q313","F15S01E04","F15S01","F15",4,"Ilona Verley","BTM","BTM2"
"F15S01C03","Q313","F15S01E05","F15S01","F15",5,"Ilona Verley","SAFE","SAFE"
"F15S01C03","Q313","F15S01E06","F15S01","F15",6,"Ilona Verley","BTM","BTM2"
"F15S01C03","Q313","F15S01E07","F15S01","F15",7,"Ilona Verley","ELIM","ELIM"
"F15S01C03","Q313","F15S01E10","F15S01","F15",10,"Ilona Verley","GUEST","GUEST"
"F15S01C02","Q312","F15S01E01","F15S01","F15",1,"BOA","HIGH","HIGH"
"F15S01C02","Q312","F15S01E02","F15S01","F15",2,"BOA","LOW","LOWTeamCaptain"
"F15S01C02","Q312","F15S01E03","F15S01","F15",3,"BOA","HIGH","HIGH"
"F15S01C02","Q312","F15S01E04","F15S01","F15",4,"BOA","LOW","LOW"
"F15S01C02","Q312","F15S01E05","F15S01","F15",5,"BOA","LOW","LOW"
"F15S01C02","Q312","F15S01E06","F15S01","F15",6,"BOA","ELIM","ELIM"
"F15S01C02","Q312","F15S01E10","F15S01","F15",10,"BOA","GUEST","GUEST"
"F15S01C06","Q316","F15S01E01","F15S01","F15",1,"Kiara","SAFE","SAFE"
"F15S01C06","Q316","F15S01E02","F15S01","F15",2,"Kiara","HIGH","HIGH"
"F15S01C06","Q316","F15S01E03","F15S01","F15",3,"Kiara","LOW","LOW"
"F15S01C06","Q316","F15S01E04","F15S01","F15",4,"Kiara","HIGH","HIGHTEAM"
"F15S01C06","Q316","F15S01E05","F15S01","F15",5,"Kiara","ELIM","ELIM"
"F15S01C06","Q316","F15S01E10","F15S01","F15",10,"Kiara","GUEST","GUEST"
"F15S01C12","Q322","F15S01E01","F15S01","F15",1,"Tynomi Banks","SAFE","SAFE"
"F15S01C12","Q322","F15S01E02","F15S01","F15",2,"Tynomi Banks","BTM","BTM2"
"F15S01C12","Q322","F15S01E03","F15S01","F15",3,"Tynomi Banks","BTM","BTM2"
"F15S01C12","Q322","F15S01E04","F15S01","F15",4,"Tynomi Banks","ELIM","ELIM"
"F15S01C12","Q322","F15S01E10","F15S01","F15",10,"Tynomi Banks","GUEST","GUEST"
"F15S01C01","Q311","F15S01E01","F15S01","F15",1,"Anastarzia Anaquway","SAFE","SAFE"
"F15S01C01","Q311","F15S01E02","F15S01","F15",2,"Anastarzia Anaquway","SAFE","SAFETeamCaptain"
"F15S01C01","Q311","F15S01E03","F15S01","F15",3,"Anastarzia Anaquway","ELIM","ELIM"
"F15S01C01","Q311","F15S01E10","F15S01","F15",10,"Anastarzia Anaquway","GUEST","GUEST"
"F15S01C07","Q317","F15S01E01","F15S01","F15",1,"Kyne","LOW","LOWMiniChall.Winner"
"F15S01C07","Q317","F15S01E02","F15S01","F15",2,"Kyne","ELIM","ELIM"
"F15S01C07","Q317","F15S01E10","F15S01","F15",10,"Kyne","GUEST","GUEST"
"F15S01C07","Q317","F15S01E01","F15S01","F15",1,"Kyne","LOW","LOWMiniChall.Winner"
"F15S01C07","Q317","F15S01E02","F15S01","F15",2,"Kyne","ELIM","ELIM"
"F15S01C07","Q317","F15S01E10","F15S01","F15",10,"Kyne","GUEST","GUEST"
"F15S01C05","Q315","F15S01E01","F15S01","F15",1,"Juice Boxx","ELIM","ELIM"
"F15S01C05","Q315","F15S01E10","F15S01","F15",10,"Juice Boxx","GUEST","GUEST"
"F15S02C05","Q403","F15S02E01","F15S02","F15",1,"Icesis Couture","WIN","WIN"
"F15S02C05","Q403","F15S02E02","F15S02","F15",2,"Icesis Couture","BTM","BTM2"
"F15S02C05","Q403","F15S02E03","F15S02","F15",3,"Icesis Couture","SAFE","SAFE"
"F15S02C05","Q403","F15S02E04","F15S02","F15",4,"Icesis Couture","SAFE","SAFEMiniChall.Winner"
"F15S02C05","Q403","F15S02E05","F15S02","F15",5,"Icesis Couture","HIGH","HIGHTEAM"
"F15S02C05","Q403","F15S02E06","F15S02","F15",6,"Icesis Couture","WIN","WINMiniChall.Winner"
"F15S02C05","Q403","F15S02E07","F15S02","F15",7,"Icesis Couture","HIGH","HIGH"
"F15S02C05","Q403","F15S02E08","F15S02","F15",8,"Icesis Couture","BTM","BTM2"
"F15S02C05","Q403","F15S02E09","F15S02","F15",9,"Icesis Couture","WIN","TOP 3(WINROUND2)"
"F15S02C05","Q403","F15S02E10","F15S02","F15",10,"Icesis Couture","WIN","WINNER"
"F15S02C06","Q404","F15S02E01","F15S02","F15",1,"Kendall Gender","SAFE","SAFE"
"F15S02C06","Q404","F15S02E02","F15S02","F15",2,"Kendall Gender","HIGH","HIGH"
"F15S02C06","Q404","F15S02E03","F15S02","F15",3,"Kendall Gender","LOW","LOW"
"F15S02C06","Q404","F15S02E04","F15S02","F15",4,"Kendall Gender","SAFE","SAFE"
"F15S02C06","Q404","F15S02E05","F15S02","F15",5,"Kendall Gender","LOW","LOW"
"F15S02C06","Q404","F15S02E06","F15S02","F15",6,"Kendall Gender","BTM","BTM2"
"F15S02C06","Q404","F15S02E07","F15S02","F15",7,"Kendall Gender","WIN","WINMiniChall.Winner"
"F15S02C06","Q404","F15S02E08","F15S02","F15",8,"Kendall Gender","LOW","LOW"
"F15S02C06","Q404","F15S02E09","F15S02","F15",9,"Kendall Gender","WIN","TOP 3(WINROUND1)"
"F15S02C06","Q404","F15S02E10","F15S02","F15",10,"Kendall Gender","RUNNERUP","RUNNERUP"
"F15S02C09","Q407","F15S02E01","F15S02","F15",1,"Pythia","SAFE","SAFE"
"F15S02C09","Q407","F15S02E02","F15S02","F15",2,"Pythia","WIN","WIN"
"F15S02C09","Q407","F15S02E03","F15S02","F15",3,"Pythia","SAFE","SAFE"
"F15S02C09","Q407","F15S02E04","F15S02","F15",4,"Pythia","HIGH","HIGH"
"F15S02C09","Q407","F15S02E05","F15S02","F15",5,"Pythia","HIGH","HIGHTEAM"
"F15S02C09","Q407","F15S02E06","F15S02","F15",6,"Pythia","HIGH","HIGH"
"F15S02C09","Q407","F15S02E07","F15S02","F15",7,"Pythia","LOW","LOW"
"F15S02C09","Q407","F15S02E08","F15S02","F15",8,"Pythia","WIN","WIN"
"F15S02C09","Q407","F15S02E09","F15S02","F15",9,"Pythia","WIN","TOP 3(WINROUND3)"
"F15S02C09","Q407","F15S02E10","F15S02","F15",10,"Pythia","RUNNERUP","RUNNERUP"
"F15S02C04","Q402","F15S02E01","F15S02","F15",1,"Gia Metric","BTM","BTM2"
"F15S02C04","Q402","F15S02E02","F15S02","F15",2,"Gia Metric","HIGH","HIGH"
"F15S02C04","Q402","F15S02E03","F15S02","F15",3,"Gia Metric","HIGH","HIGH"
"F15S02C04","Q402","F15S02E04","F15S02","F15",4,"Gia Metric","SAFE","SAFE"
"F15S02C04","Q402","F15S02E05","F15S02","F15",5,"Gia Metric","WIN","WINTeamCaptain"
"F15S02C04","Q402","F15S02E06","F15S02","F15",6,"Gia Metric","HIGH","HIGH"
"F15S02C04","Q402","F15S02E07","F15S02","F15",7,"Gia Metric","BTM","BTM2"
"F15S02C04","Q402","F15S02E08","F15S02","F15",8,"Gia Metric","HIGH","HIGH"
"F15S02C04","Q402","F15S02E09","F15S02","F15",9,"Gia Metric","ELIM","ELIM"
"F15S02C04","Q402","F15S02E10","F15S02","F15",10,"Gia Metric","GUEST","GUEST"
"F15S02C01","Q399","F15S02E01","F15S02","F15",1,"Adriana","SAFE","SAFE"
"F15S02C01","Q399","F15S02E02","F15S02","F15",2,"Adriana","SAFE","SAFE"
"F15S02C01","Q399","F15S02E03","F15S02","F15",3,"Adriana","WIN","WIN"
"F15S02C01","Q399","F15S02E04","F15S02","F15",4,"Adriana","LOW","LOW"
"F15S02C01","Q399","F15S02E05","F15S02","F15",5,"Adriana","HIGH","HIGHTEAM"
"F15S02C01","Q399","F15S02E06","F15S02","F15",6,"Adriana","LOW","LOW"
"F15S02C01","Q399","F15S02E07","F15S02","F15",7,"Adriana","LOW","LOW"
"F15S02C01","Q399","F15S02E08","F15S02","F15",8,"Adriana","ELIM","ELIM"
"F15S02C01","Q399","F15S02E09","F15S02","F15",9,"Adriana","GUEST","GUEST"
"F15S02C01","Q399","F15S02E10","F15S02","F15",10,"Adriana","GUEST","GUEST"
"F15S02C07","Q405","F15S02E01","F15S02","F15",1,"Kimora Amour","SAFE","SAFE"
"F15S02C07","Q405","F15S02E02","F15S02","F15",2,"Kimora Amour","SAFE","SAFE"
"F15S02C07","Q405","F15S02E03","F15S02","F15",3,"Kimora Amour","SAFE","SAFE"
"F15S02C07","Q405","F15S02E04","F15S02","F15",4,"Kimora Amour","HIGH","HIGH"
"F15S02C07","Q405","F15S02E05","F15S02","F15",5,"Kimora Amour","SAFE","SAFE"
"F15S02C07","Q405","F15S02E06","F15S02","F15",6,"Kimora Amour","HIGH","HIGH"
"F15S02C07","Q405","F15S02E07","F15S02","F15",7,"Kimora Amour","ELIM","ELIM"
"F15S02C07","Q405","F15S02E09","F15S02","F15",9,"Kimora Amour","GUEST","GUEST"
"F15S02C07","Q405","F15S02E10","F15S02","F15",10,"Kimora Amour","GUEST","GUEST"
"F15S02C12","Q410","F15S02E01","F15S02","F15",1,"Synthia Kiss","SAFE","SAFE"
"F15S02C12","Q410","F15S02E02","F15S02","F15",2,"Synthia Kiss","SAFE","SAFE"
"F15S02C12","Q410","F15S02E03","F15S02","F15",3,"Synthia Kiss","BTM","BTM2"
"F15S02C12","Q410","F15S02E04","F15S02","F15",4,"Synthia Kiss","WIN","WIN"
"F15S02C12","Q410","F15S02E05","F15S02","F15",5,"Synthia Kiss","BTM","BTM2TeamCaptain"
"F15S02C12","Q410","F15S02E06","F15S02","F15",6,"Synthia Kiss","ELIM","ELIM"
"F15S02C12","Q410","F15S02E09","F15S02","F15",9,"Synthia Kiss","GUEST","GUEST"
"F15S02C12","Q410","F15S02E10","F15S02","F15",10,"Synthia Kiss","GUEST","GUEST"
